description,category,risk_score,is_high_risk
Le dijeron a mi hijo que enviara fotos sin ropa para demostrar confianza. Fue muy insistente y usó frases de secreto y confianza.,solicitud_material,0.7295551416600663,1
"Le dijo a mi hija 'no le cuentes a tus papás, es nuestro secreto'. Fue muy insistente y usó frases de secreto y confianza.",grooming,0.8138090869578932,1
"Primero fue amable, luego empezó a decirle que sus padres no la entendían. Fue muy insistente y usó frases de secreto y confianza.",grooming,0.8372578097388812,1
Mi hijo recibió mensajes que no entiendo bien.,desconocido,0.15124876769047116,0
Este usuario se hace pasar por compañero de colegio para ganar confianza y luego pide fotos. Fue muy insistente y usó frases de secreto y confianza.,grooming,0.8204552077907263,1
Recibimos mensajes de un número desconocido haciendo preguntas personales a mi hija.,contacto_inapropiado,0.48070295808212005,0
Un contacto solicitó videos íntimos a cambio de dinero y regalos. Fue muy insistente y usó frases de secreto y confianza.,solicitud_material,0.7573758794626536,1
Este usuario se hace pasar por compañero de colegio para ganar confianza y luego pide fotos. Fue muy insistente y usó frases de secreto y confianza.,grooming,0.7942283547626081,1
Este usuario se hace pasar por compañero de colegio para ganar confianza y luego pide fotos. Fue muy insistente y usó frases de secreto y confianza.,grooming,0.8213686931404838,1
"Le pidieron fotos a mi hija de 12 años por Facebook, diciendo que era para un juego. Fue muy insistente y usó frases de secreto y confianza.",solicitud_material,0.7412163243700428,1
Un desconocido contactó a mi hijo por WhatsApp diciendo que quería ser su amigo.,contacto_inapropiado,0.5013647004502872,1
"Le pidieron fotos a mi hija de 12 años por WhatsApp, diciendo que era para un juego. Fue muy insistente y usó frases de secreto y confianza.",solicitud_material,0.8223896725241042,1
"Dijo que si no le enviaba dinero, publicaría conversaciones privadas. Fue muy insistente y usó frases de secreto y confianza.",extorsion,0.9123738303181134,1
Obligó a mi hija a seguir enviando fotos con amenazas. Fue muy insistente y usó frases de secreto y confianza.,extorsion,0.8752333524777534,1
"Le dijo a mi hija 'no le cuentes a tus papás, es nuestro secreto'. Fue muy insistente y usó frases de secreto y confianza.",grooming,0.9034243339286578,1
Le dijeron a mi hijo que enviara fotos sin ropa para demostrar confianza. Fue muy insistente y usó frases de secreto y confianza.,solicitud_material,0.7160499985258733,1
Recibimos mensajes de un número desconocido haciendo preguntas personales a mi hija.,contacto_inapropiado,0.5402853341927583,1
Un contacto solicitó videos íntimos a cambio de dinero y regalos. Fue muy insistente y usó frases de secreto y confianza.,solicitud_material,0.899434360617702,1
Insistió en reunirse a solas con mi hijo en su casa. Fue muy insistente y usó frases de secreto y confianza.,cita_persona,0.8899036284192394,1
"Primero fue amable, luego empezó a decirle que sus padres no la entendían. Fue muy insistente y usó frases de secreto y confianza.",grooming,0.7697177188625426,1
Le dijeron a mi hijo que enviara fotos sin ropa para demostrar confianza. Fue muy insistente y usó frases de secreto y confianza.,solicitud_material,0.8874319526404495,1
Alguien se comunicó con mi hijo por WhatsApp de forma extraña y persistente.,contacto_inapropiado,0.5617002340279973,1
Un contacto solicitó videos íntimos a cambio de dinero y regalos. Fue muy insistente y usó frases de secreto y confianza.,solicitud_material,0.7579343313603212,1
Mi hijo recibió mensajes que no entiendo bien.,desconocido,0.2169393720025563,0
Un contacto solicitó videos íntimos a cambio de dinero y regalos. Fue muy insistente y usó frases de secreto y confianza.,solicitud_material,0.80513913096606,1
Alguien se comunicó con mi hijo por Instagram de forma extraña y persistente.,contacto_inapropiado,0.5533293375870079,1
Alguien se comunicó con mi hijo por Instagram de forma extraña y persistente.,contacto_inapropiado,0.5288380536230076,1
Le dijeron a mi hijo que enviara fotos sin ropa para demostrar confianza. Fue muy insistente y usó frases de secreto y confianza.,solicitud_material,0.7996076120272232,1
Este usuario se hace pasar por compañero de colegio para ganar confianza y luego pide fotos. Fue muy insistente y usó frases de secreto y confianza.,grooming,0.8841430497474108,1
Le dijeron a mi hijo que enviara fotos sin ropa para demostrar confianza. Fue muy insistente y usó frases de secreto y confianza.,solicitud_material,0.7406673466120108,1
"Le pidieron fotos a mi hija de 12 años por Discord, diciendo que era para un juego. Fue muy insistente y usó frases de secreto y confianza.",solicitud_material,0.8589872664166933,1
Un desconocido contactó a mi hijo por Facebook diciendo que quería ser su amigo.,contacto_inapropiado,0.6415664296610344,1
Propuso encontrarse con mi hijo en un parque después de clases. Fue muy insistente y usó frases de secreto y confianza.,cita_persona,0.9247248230760687,1
Insistió en reunirse a solas con mi hijo en su casa. Fue muy insistente y usó frases de secreto y confianza.,cita_persona,0.924128266797811,1
Este usuario se hace pasar por compañero de colegio para ganar confianza y luego pide fotos. Fue muy insistente y usó frases de secreto y confianza.,grooming,0.8852997512324127,1
Le dijeron a mi hijo que enviara fotos sin ropa para demostrar confianza. Fue muy insistente y usó frases de secreto y confianza.,solicitud_material,0.8802545918049169,1
Le dijeron a mi hijo que enviara fotos sin ropa para demostrar confianza. Fue muy insistente y usó frases de secreto y confianza.,solicitud_material,0.7123516095113367,1
"Primero fue amable, luego empezó a decirle que sus padres no la entendían. Fue muy insistente y usó frases de secreto y confianza.",grooming,0.807451599322149,1
Hay un contacto que no reconozco pero no sé si es peligroso.,desconocido,0.21428811810212586,0
Un desconocido contactó a mi hijo por Facebook diciendo que quería ser su amigo.,contacto_inapropiado,0.3781085719584777,0
"Primero fue amable, luego empezó a decirle que sus padres no la entendían. Fue muy insistente y usó frases de secreto y confianza.",grooming,0.7856792884902616,1
Amenazó con difundir fotos si no enviaba más contenido. Fue muy insistente y usó frases de secreto y confianza.,extorsion,0.928051672075656,1
Recibimos mensajes de un número desconocido haciendo preguntas personales a mi hija.,contacto_inapropiado,0.5966346935898291,1
Insistió en reunirse a solas con mi hijo en su casa. Fue muy insistente y usó frases de secreto y confianza.,cita_persona,0.8076283161792841,1
Obligó a mi hija a seguir enviando fotos con amenazas. Fue muy insistente y usó frases de secreto y confianza.,extorsion,0.900501872666067,1
Un desconocido contactó a mi hijo por TikTok diciendo que quería ser su amigo.,contacto_inapropiado,0.4488937944248615,0
Este usuario se hace pasar por compañero de colegio para ganar confianza y luego pide fotos. Fue muy insistente y usó frases de secreto y confianza.,grooming,0.8970993799639703,1
Este usuario se hace pasar por compañero de colegio para ganar confianza y luego pide fotos. Fue muy insistente y usó frases de secreto y confianza.,grooming,0.9156332753402756,1
Un contacto solicitó videos íntimos a cambio de dinero y regalos. Fue muy insistente y usó frases de secreto y confianza.,solicitud_material,0.876562390472408,1
"Dijo que si no le enviaba dinero, publicaría conversaciones privadas. Fue muy insistente y usó frases de secreto y confianza.",extorsion,0.8543318537031027,1
Un desconocido contactó a mi hijo por Instagram diciendo que quería ser su amigo.,contacto_inapropiado,0.48859290349464324,0
Insistió en reunirse a solas con mi hijo en su casa. Fue muy insistente y usó frases de secreto y confianza.,cita_persona,0.8308242373487265,1
Propuso encontrarse con mi hijo en un parque después de clases. Fue muy insistente y usó frases de secreto y confianza.,cita_persona,0.9115504949368624,1
Un desconocido contactó a mi hijo por Instagram diciendo que quería ser su amigo.,contacto_inapropiado,0.488434368253635,0
Recibimos mensajes de un número desconocido haciendo preguntas personales a mi hija.,contacto_inapropiado,0.565926278904185,1
"Le dijo a mi hija 'no le cuentes a tus papás, es nuestro secreto'. Fue muy insistente y usó frases de secreto y confianza.",grooming,0.8489950462403908,1
"Primero fue amable, luego empezó a decirle que sus padres no la entendían. Fue muy insistente y usó frases de secreto y confianza.",grooming,0.8606648257292911,1
Le dijeron a mi hijo que enviara fotos sin ropa para demostrar confianza. Fue muy insistente y usó frases de secreto y confianza.,solicitud_material,0.890680735597103,1
Alguien se comunicó con mi hijo por WhatsApp de forma extraña y persistente.,contacto_inapropiado,0.5118137090358877,1
Insistió en reunirse a solas con mi hijo en su casa. Fue muy insistente y usó frases de secreto y confianza.,cita_persona,0.9297262227806904,1
Un contacto solicitó videos íntimos a cambio de dinero y regalos. Fue muy insistente y usó frases de secreto y confianza.,solicitud_material,0.8655903407016068,1
"Le pidieron fotos a mi hija de 12 años por Facebook, diciendo que era para un juego. Fue muy insistente y usó frases de secreto y confianza.",solicitud_material,0.779326411955247,1
Propuso encontrarse con mi hijo en un parque después de clases. Fue muy insistente y usó frases de secreto y confianza.,cita_persona,0.8351757898957335,1
"Le dijo a mi hija 'no le cuentes a tus papás, es nuestro secreto'. Fue muy insistente y usó frases de secreto y confianza.",grooming,0.7896096161161563,1
"Primero fue amable, luego empezó a decirle que sus padres no la entendían. Fue muy insistente y usó frases de secreto y confianza.",grooming,0.9051550928217225,1
Recibimos mensajes de un número desconocido haciendo preguntas personales a mi hija.,contacto_inapropiado,0.4789740900193671,0
"Primero fue amable, luego empezó a decirle que sus padres no la entendían. Fue muy insistente y usó frases de secreto y confianza.",grooming,0.8397115533367231,1
"Le pidieron fotos a mi hija de 12 años por Facebook, diciendo que era para un juego. Fue muy insistente y usó frases de secreto y confianza.",solicitud_material,0.7529311815666109,1
Un desconocido contactó a mi hijo por TikTok diciendo que quería ser su amigo.,contacto_inapropiado,0.5570841991242691,1
Recibimos mensajes de un número desconocido haciendo preguntas personales a mi hija.,contacto_inapropiado,0.38105056318111746,0
Recibimos mensajes de un número desconocido haciendo preguntas personales a mi hija.,contacto_inapropiado,0.4328742208466123,0
Un desconocido contactó a mi hijo por TikTok diciendo que quería ser su amigo.,contacto_inapropiado,0.6065953163045441,1
"Le pidieron fotos a mi hija de 12 años por Instagram, diciendo que era para un juego. Fue muy insistente y usó frases de secreto y confianza.",solicitud_material,0.8360797280237722,1
Un desconocido contactó a mi hijo por Instagram diciendo que quería ser su amigo.,contacto_inapropiado,0.4698201515421192,0
Este usuario se hace pasar por compañero de colegio para ganar confianza y luego pide fotos. Fue muy insistente y usó frases de secreto y confianza.,grooming,0.7725261907640139,1
Le dijeron a mi hijo que enviara fotos sin ropa para demostrar confianza. Fue muy insistente y usó frases de secreto y confianza.,solicitud_material,0.860930123570109,1
Obligó a mi hija a seguir enviando fotos con amenazas. Fue muy insistente y usó frases de secreto y confianza.,extorsion,0.9004838018112848,1
Un desconocido contactó a mi hijo por Facebook diciendo que quería ser su amigo.,contacto_inapropiado,0.4230706691492071,0
"Primero fue amable, luego empezó a decirle que sus padres no la entendían. Fue muy insistente y usó frases de secreto y confianza.",grooming,0.8069051580369827,1
Un desconocido contactó a mi hijo por TikTok diciendo que quería ser su amigo.,contacto_inapropiado,0.5927131158917903,1
Le dijeron a mi hijo que enviara fotos sin ropa para demostrar confianza. Fue muy insistente y usó frases de secreto y confianza.,solicitud_material,0.816492150310997,1
Este usuario se hace pasar por compañero de colegio para ganar confianza y luego pide fotos. Fue muy insistente y usó frases de secreto y confianza.,grooming,0.8598488616889474,1
"Primero fue amable, luego empezó a decirle que sus padres no la entendían. Fue muy insistente y usó frases de secreto y confianza.",grooming,0.8165722426371923,1
Alguien se comunicó con mi hijo por Discord de forma extraña y persistente.,contacto_inapropiado,0.49197814662785744,0
Quedó en ver a mi hija en un centro comercial sin nuestro permiso. Fue muy insistente y usó frases de secreto y confianza.,cita_persona,0.8118245893632188,1
"Le dijo a mi hija 'no le cuentes a tus papás, es nuestro secreto'. Fue muy insistente y usó frases de secreto y confianza.",grooming,0.7995849240896736,1
"Le pidieron fotos a mi hija de 12 años por Facebook, diciendo que era para un juego. Fue muy insistente y usó frases de secreto y confianza.",solicitud_material,0.7689057733124269,1
Amenazó con difundir fotos si no enviaba más contenido. Fue muy insistente y usó frases de secreto y confianza.,extorsion,0.8564031789356642,1
Un desconocido contactó a mi hijo por WhatsApp diciendo que quería ser su amigo.,contacto_inapropiado,0.4164716176682754,0
Recibimos mensajes de un número desconocido haciendo preguntas personales a mi hija.,contacto_inapropiado,0.5207315764597428,1
"Le dijo a mi hija 'no le cuentes a tus papás, es nuestro secreto'. Fue muy insistente y usó frases de secreto y confianza.",grooming,0.8062682414440387,1
"Le pidieron fotos a mi hija de 12 años por WhatsApp, diciendo que era para un juego. Fue muy insistente y usó frases de secreto y confianza.",solicitud_material,0.8685089433650697,1
"Primero fue amable, luego empezó a decirle que sus padres no la entendían. Fue muy insistente y usó frases de secreto y confianza.",grooming,0.862290155025792,1
Le dijeron a mi hijo que enviara fotos sin ropa para demostrar confianza. Fue muy insistente y usó frases de secreto y confianza.,solicitud_material,0.8335679580977936,1
Un contacto solicitó videos íntimos a cambio de dinero y regalos. Fue muy insistente y usó frases de secreto y confianza.,solicitud_material,0.8950165630827569,1
Un número desconocido llamó varias veces pero no dijo nada.,desconocido,0.21180495812701372,0
Le dijeron a mi hijo que enviara fotos sin ropa para demostrar confianza. Fue muy insistente y usó frases de secreto y confianza.,solicitud_material,0.8150094915061267,1
Hay un contacto que no reconozco pero no sé si es peligroso.,desconocido,0.10178597117786843,0
Un desconocido contactó a mi hijo por WhatsApp diciendo que quería ser su amigo.,contacto_inapropiado,0.40768657707699796,0
Un desconocido contactó a mi hijo por Instagram diciendo que quería ser su amigo.,contacto_inapropiado,0.5748432833430618,1
Este usuario se hace pasar por compañero de colegio para ganar confianza y luego pide fotos. Fue muy insistente y usó frases de secreto y confianza.,grooming,0.7530457413572609,1
"Primero fue amable, luego empezó a decirle que sus padres no la entendían. Fue muy insistente y usó frases de secreto y confianza.",grooming,0.8895729567077383,1
Mi hijo recibió mensajes que no entiendo bien.,desconocido,0.17200170898683634,0
"Primero fue amable, luego empezó a decirle que sus padres no la entendían. Fue muy insistente y usó frases de secreto y confianza.",grooming,0.7693609300140397,1
"Primero fue amable, luego empezó a decirle que sus padres no la entendían. Fue muy insistente y usó frases de secreto y confianza.",grooming,0.8160387557826985,1
Un número desconocido llamó varias veces pero no dijo nada.,desconocido,0.18246865833429152,0
Alguien se comunicó con mi hijo por WhatsApp de forma extraña y persistente.,contacto_inapropiado,0.6214515435020531,1
Este usuario se hace pasar por compañero de colegio para ganar confianza y luego pide fotos. Fue muy insistente y usó frases de secreto y confianza.,grooming,0.7655061936445293,1
Este usuario se hace pasar por compañero de colegio para ganar confianza y luego pide fotos. Fue muy insistente y usó frases de secreto y confianza.,grooming,0.755558164765872,1
Hay un contacto que no reconozco pero no sé si es peligroso.,desconocido,0.21400553379256282,0
Amenazó con difundir fotos si no enviaba más contenido. Fue muy insistente y usó frases de secreto y confianza.,extorsion,0.8629599591157588,1
Un contacto solicitó videos íntimos a cambio de dinero y regalos. Fue muy insistente y usó frases de secreto y confianza.,solicitud_material,0.8342367777787336,1
Un desconocido contactó a mi hijo por Discord diciendo que quería ser su amigo.,contacto_inapropiado,0.4850209271740724,0
Un desconocido contactó a mi hijo por Discord diciendo que quería ser su amigo.,contacto_inapropiado,0.3610091390941126,0
Alguien se comunicó con mi hijo por TikTok de forma extraña y persistente.,contacto_inapropiado,0.4031438386841687,0
Insistió en reunirse a solas con mi hijo en su casa. Fue muy insistente y usó frases de secreto y confianza.,cita_persona,0.8214068205594451,1
Quedó en ver a mi hija en un centro comercial sin nuestro permiso. Fue muy insistente y usó frases de secreto y confianza.,cita_persona,0.8783066344492332,1
Quedó en ver a mi hija en un centro comercial sin nuestro permiso. Fue muy insistente y usó frases de secreto y confianza.,cita_persona,0.8094291742120204,1
Insistió en reunirse a solas con mi hijo en su casa. Fue muy insistente y usó frases de secreto y confianza.,cita_persona,0.9068298690838548,1
Alguien se comunicó con mi hijo por Discord de forma extraña y persistente.,contacto_inapropiado,0.36570965526080185,0
Hay un contacto que no reconozco pero no sé si es peligroso.,desconocido,0.2639030529672737,0
Este usuario se hace pasar por compañero de colegio para ganar confianza y luego pide fotos. Fue muy insistente y usó frases de secreto y confianza.,grooming,0.8796634094422496,1
Recibimos mensajes de un número desconocido haciendo preguntas personales a mi hija.,contacto_inapropiado,0.49921559858399805,0
Recibimos mensajes de un número desconocido haciendo preguntas personales a mi hija.,contacto_inapropiado,0.5464116871109215,1
"Le dijo a mi hija 'no le cuentes a tus papás, es nuestro secreto'. Fue muy insistente y usó frases de secreto y confianza.",grooming,0.8441123240468446,1
Este usuario se hace pasar por compañero de colegio para ganar confianza y luego pide fotos. Fue muy insistente y usó frases de secreto y confianza.,grooming,0.8837886047412481,1
Recibimos mensajes de un número desconocido haciendo preguntas personales a mi hija.,contacto_inapropiado,0.6156355243810421,1
"Primero fue amable, luego empezó a decirle que sus padres no la entendían. Fue muy insistente y usó frases de secreto y confianza.",grooming,0.8361238027267376,1
Mi hijo recibió mensajes que no entiendo bien.,desconocido,0.20352187176806585,0
Le dijeron a mi hijo que enviara fotos sin ropa para demostrar confianza. Fue muy insistente y usó frases de secreto y confianza.,solicitud_material,0.8633782479162481,1
"Le pidieron fotos a mi hija de 12 años por WhatsApp, diciendo que era para un juego. Fue muy insistente y usó frases de secreto y confianza.",solicitud_material,0.7594867742859485,1
Insistió en reunirse a solas con mi hijo en su casa. Fue muy insistente y usó frases de secreto y confianza.,cita_persona,0.9278376691651213,1
Este usuario se hace pasar por compañero de colegio para ganar confianza y luego pide fotos. Fue muy insistente y usó frases de secreto y confianza.,grooming,0.7628377664664143,1
Propuso encontrarse con mi hijo en un parque después de clases. Fue muy insistente y usó frases de secreto y confianza.,cita_persona,0.8064212661257971,1
Insistió en reunirse a solas con mi hijo en su casa. Fue muy insistente y usó frases de secreto y confianza.,cita_persona,0.877146359312702,1
Este usuario se hace pasar por compañero de colegio para ganar confianza y luego pide fotos. Fue muy insistente y usó frases de secreto y confianza.,grooming,0.8651136865914503,1
"Dijo que si no le enviaba dinero, publicaría conversaciones privadas. Fue muy insistente y usó frases de secreto y confianza.",extorsion,0.8893596811221776,1
Un desconocido contactó a mi hijo por WhatsApp diciendo que quería ser su amigo.,contacto_inapropiado,0.6225234335637819,1
Un contacto solicitó videos íntimos a cambio de dinero y regalos. Fue muy insistente y usó frases de secreto y confianza.,solicitud_material,0.749502407700755,1
Propuso encontrarse con mi hijo en un parque después de clases. Fue muy insistente y usó frases de secreto y confianza.,cita_persona,0.8967011770788557,1
Recibimos mensajes de un número desconocido haciendo preguntas personales a mi hija.,contacto_inapropiado,0.3537956450497559,0
Recibimos mensajes de un número desconocido haciendo preguntas personales a mi hija.,contacto_inapropiado,0.41588455219108067,0
Amenazó con difundir fotos si no enviaba más contenido. Fue muy insistente y usó frases de secreto y confianza.,extorsion,0.9217219058196703,1
Alguien se comunicó con mi hijo por Discord de forma extraña y persistente.,contacto_inapropiado,0.4780292018782874,0
Mi hijo recibió mensajes que no entiendo bien.,desconocido,0.2116039778940043,0
Quedó en ver a mi hija en un centro comercial sin nuestro permiso. Fue muy insistente y usó frases de secreto y confianza.,cita_persona,0.8492991239102864,1
Alguien se comunicó con mi hijo por TikTok de forma extraña y persistente.,contacto_inapropiado,0.5347737062160653,1
Un desconocido contactó a mi hijo por Instagram diciendo que quería ser su amigo.,contacto_inapropiado,0.6083308728999998,1
Un contacto solicitó videos íntimos a cambio de dinero y regalos. Fue muy insistente y usó frases de secreto y confianza.,solicitud_material,0.7028168391236929,1
Este usuario se hace pasar por compañero de colegio para ganar confianza y luego pide fotos. Fue muy insistente y usó frases de secreto y confianza.,grooming,0.7889209674680373,1
Quedó en ver a mi hija en un centro comercial sin nuestro permiso. Fue muy insistente y usó frases de secreto y confianza.,cita_persona,0.8271890840805953,1
Un desconocido contactó a mi hijo por Discord diciendo que quería ser su amigo.,contacto_inapropiado,0.5764829431005112,1
Propuso encontrarse con mi hijo en un parque después de clases. Fue muy insistente y usó frases de secreto y confianza.,cita_persona,0.9420880802934041,1
Un número desconocido llamó varias veces pero no dijo nada.,desconocido,0.17501261497394474,0
"Le pidieron fotos a mi hija de 12 años por Instagram, diciendo que era para un juego. Fue muy insistente y usó frases de secreto y confianza.",solicitud_material,0.887789713391075,1
"Dijo que si no le enviaba dinero, publicaría conversaciones privadas. Fue muy insistente y usó frases de secreto y confianza.",extorsion,0.8576442975186064,1
"Le pidieron fotos a mi hija de 12 años por TikTok, diciendo que era para un juego. Fue muy insistente y usó frases de secreto y confianza.",solicitud_material,0.7363926273104274,1
Obligó a mi hija a seguir enviando fotos con amenazas. Fue muy insistente y usó frases de secreto y confianza.,extorsion,0.8780414251023817,1
"Primero fue amable, luego empezó a decirle que sus padres no la entendían. Fue muy insistente y usó frases de secreto y confianza.",grooming,0.8744374644961239,1
"Primero fue amable, luego empezó a decirle que sus padres no la entendían. Fue muy insistente y usó frases de secreto y confianza.",grooming,0.755890405434356,1
Quedó en ver a mi hija en un centro comercial sin nuestro permiso. Fue muy insistente y usó frases de secreto y confianza.,cita_persona,0.8964975972234878,1
Insistió en reunirse a solas con mi hijo en su casa. Fue muy insistente y usó frases de secreto y confianza.,cita_persona,0.8710981516051928,1
Propuso encontrarse con mi hijo en un parque después de clases. Fue muy insistente y usó frases de secreto y confianza.,cita_persona,0.8015887524888052,1
Este usuario se hace pasar por compañero de colegio para ganar confianza y luego pide fotos. Fue muy insistente y usó frases de secreto y confianza.,grooming,0.8280296632114037,1
Obligó a mi hija a seguir enviando fotos con amenazas. Fue muy insistente y usó frases de secreto y confianza.,extorsion,0.8659166488509499,1
"Le pidieron fotos a mi hija de 12 años por Instagram, diciendo que era para un juego. Fue muy insistente y usó frases de secreto y confianza.",solicitud_material,0.8229846414417825,1
Recibimos mensajes de un número desconocido haciendo preguntas personales a mi hija.,contacto_inapropiado,0.5476552234995266,1
"Le dijo a mi hija 'no le cuentes a tus papás, es nuestro secreto'. Fue muy insistente y usó frases de secreto y confianza.",grooming,0.8727389703575503,1
Este usuario se hace pasar por compañero de colegio para ganar confianza y luego pide fotos. Fue muy insistente y usó frases de secreto y confianza.,grooming,0.784248945169864,1
"Le pidieron fotos a mi hija de 12 años por Discord, diciendo que era para un juego. Fue muy insistente y usó frases de secreto y confianza.",solicitud_material,0.7268185502118155,1
Quedó en ver a mi hija en un centro comercial sin nuestro permiso. Fue muy insistente y usó frases de secreto y confianza.,cita_persona,0.8621920527642659,1
"Le pidieron fotos a mi hija de 12 años por WhatsApp, diciendo que era para un juego. Fue muy insistente y usó frases de secreto y confianza.",solicitud_material,0.7951000575290547,1
"Le dijo a mi hija 'no le cuentes a tus papás, es nuestro secreto'. Fue muy insistente y usó frases de secreto y confianza.",grooming,0.7784252581290526,1
Recibimos mensajes de un número desconocido haciendo preguntas personales a mi hija.,contacto_inapropiado,0.38818633971774597,0
"Dijo que si no le enviaba dinero, publicaría conversaciones privadas. Fue muy insistente y usó frases de secreto y confianza.",extorsion,0.9210153445273033,1
"Dijo que si no le enviaba dinero, publicaría conversaciones privadas. Fue muy insistente y usó frases de secreto y confianza.",extorsion,0.9038958333425451,1
Recibimos mensajes de un número desconocido haciendo preguntas personales a mi hija.,contacto_inapropiado,0.4464580288641285,0
"Le dijo a mi hija 'no le cuentes a tus papás, es nuestro secreto'. Fue muy insistente y usó frases de secreto y confianza.",grooming,0.8024123120961257,1
Este usuario se hace pasar por compañero de colegio para ganar confianza y luego pide fotos. Fue muy insistente y usó frases de secreto y confianza.,grooming,0.9113404521148097,1
"Dijo que si no le enviaba dinero, publicaría conversaciones privadas. Fue muy insistente y usó frases de secreto y confianza.",extorsion,0.8548029102179213,1
Alguien se comunicó con mi hijo por WhatsApp de forma extraña y persistente.,contacto_inapropiado,0.48748565678557587,0
Insistió en reunirse a solas con mi hijo en su casa. Fue muy insistente y usó frases de secreto y confianza.,cita_persona,0.8581108368830999,1
Propuso encontrarse con mi hijo en un parque después de clases. Fue muy insistente y usó frases de secreto y confianza.,cita_persona,0.917162224562275,1
"Le pidieron fotos a mi hija de 12 años por WhatsApp, diciendo que era para un juego. Fue muy insistente y usó frases de secreto y confianza.",solicitud_material,0.707396758039955,1
Amenazó con difundir fotos si no enviaba más contenido. Fue muy insistente y usó frases de secreto y confianza.,extorsion,0.8950534883043945,1
Este usuario se hace pasar por compañero de colegio para ganar confianza y luego pide fotos. Fue muy insistente y usó frases de secreto y confianza.,grooming,0.8771733360254805,1
Un desconocido contactó a mi hijo por Facebook diciendo que quería ser su amigo.,contacto_inapropiado,0.42183569310141766,0
Recibimos mensajes de un número desconocido haciendo preguntas personales a mi hija.,contacto_inapropiado,0.4707201161173174,0
Recibimos mensajes de un número desconocido haciendo preguntas personales a mi hija.,contacto_inapropiado,0.3681650267499826,0
Mi hijo recibió mensajes que no entiendo bien.,desconocido,0.1511877060667956,0
Recibimos mensajes de un número desconocido haciendo preguntas personales a mi hija.,contacto_inapropiado,0.6004732744736363,1
"Dijo que si no le enviaba dinero, publicaría conversaciones privadas. Fue muy insistente y usó frases de secreto y confianza.",extorsion,0.8807838319368514,1
"Le dijo a mi hija 'no le cuentes a tus papás, es nuestro secreto'. Fue muy insistente y usó frases de secreto y confianza.",grooming,0.8691439746487756,1
Obligó a mi hija a seguir enviando fotos con amenazas. Fue muy insistente y usó frases de secreto y confianza.,extorsion,0.899215198856284,1
Un desconocido contactó a mi hijo por Instagram diciendo que quería ser su amigo.,contacto_inapropiado,0.43345721246919877,0
Este usuario se hace pasar por compañero de colegio para ganar confianza y luego pide fotos. Fue muy insistente y usó frases de secreto y confianza.,grooming,0.8692425096573934,1
Obligó a mi hija a seguir enviando fotos con amenazas. Fue muy insistente y usó frases de secreto y confianza.,extorsion,0.8868056472037145,1
"Primero fue amable, luego empezó a decirle que sus padres no la entendían. Fue muy insistente y usó frases de secreto y confianza.",grooming,0.7849257720859152,1
Alguien se comunicó con mi hijo por Facebook de forma extraña y persistente.,contacto_inapropiado,0.5921664113457034,1
Un desconocido contactó a mi hijo por Instagram diciendo que quería ser su amigo.,contacto_inapropiado,0.5290372221536905,1
"Le dijo a mi hija 'no le cuentes a tus papás, es nuestro secreto'. Fue muy insistente y usó frases de secreto y confianza.",grooming,0.8947063609959398,1
"Le pidieron fotos a mi hija de 12 años por WhatsApp, diciendo que era para un juego. Fue muy insistente y usó frases de secreto y confianza.",solicitud_material,0.7590758961410152,1
"Dijo que si no le enviaba dinero, publicaría conversaciones privadas. Fue muy insistente y usó frases de secreto y confianza.",extorsion,0.909825135606391,1
Un contacto solicitó videos íntimos a cambio de dinero y regalos. Fue muy insistente y usó frases de secreto y confianza.,solicitud_material,0.8857532722509318,1
"Dijo que si no le enviaba dinero, publicaría conversaciones privadas. Fue muy insistente y usó frases de secreto y confianza.",extorsion,0.929837075693248,1
Le dijeron a mi hijo que enviara fotos sin ropa para demostrar confianza. Fue muy insistente y usó frases de secreto y confianza.,solicitud_material,0.7345312727968082,1
Alguien se comunicó con mi hijo por Discord de forma extraña y persistente.,contacto_inapropiado,0.48310356549851174,0
Insistió en reunirse a solas con mi hijo en su casa. Fue muy insistente y usó frases de secreto y confianza.,cita_persona,0.9239771278383894,1
Recibimos mensajes de un número desconocido haciendo preguntas personales a mi hija.,contacto_inapropiado,0.6323190790304309,1
"Le dijo a mi hija 'no le cuentes a tus papás, es nuestro secreto'. Fue muy insistente y usó frases de secreto y confianza.",grooming,0.7717505037483291,1
Quedó en ver a mi hija en un centro comercial sin nuestro permiso. Fue muy insistente y usó frases de secreto y confianza.,cita_persona,0.8184828785495593,1
Recibimos mensajes de un número desconocido haciendo preguntas personales a mi hija.,contacto_inapropiado,0.442785398662596,0
Recibimos mensajes de un número desconocido haciendo preguntas personales a mi hija.,contacto_inapropiado,0.36362520878132826,0
"Le pidieron fotos a mi hija de 12 años por WhatsApp, diciendo que era para un juego. Fue muy insistente y usó frases de secreto y confianza.",solicitud_material,0.8005727572898749,1
Hay un contacto que no reconozco pero no sé si es peligroso.,desconocido,0.258580838862856,0
Obligó a mi hija a seguir enviando fotos con amenazas. Fue muy insistente y usó frases de secreto y confianza.,extorsion,0.8621719444093895,1
"Le pidieron fotos a mi hija de 12 años por Discord, diciendo que era para un juego. Fue muy insistente y usó frases de secreto y confianza.",solicitud_material,0.7570126028118657,1
"Primero fue amable, luego empezó a decirle que sus padres no la entendían. Fue muy insistente y usó frases de secreto y confianza.",grooming,0.8506785958225656,1
